from	to	direction	method	weight
Small subunit processome component 20 homolog	Cilia- and flagella-associated protein 43 {ECO:0000312|HGNC:HGNC:26684}	0	M0039	0.0517292975071992
Coiled-coil domain-containing protein 171	Polyamine oxidase	0	M0039	0.0992724702852017
Coiled-coil domain-containing protein 171	Cilia- and flagella-associated protein 46 {ECO:0000305}	0	M0039	0.12878477274208
Coiled-coil domain-containing protein 171	Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	0	M0039	0.119689985605617
Coiled-coil domain-containing protein 171	"Arginine--tRNA ligase, cytoplasmic"	0	M0039	0.13679155567382
Coiled-coil domain-containing protein 171	Tektin-1	0	M0039	0.155391796763022
Coiled-coil domain-containing protein 171	Gamma-glutamyl hydrolase A	0	M0039	0.10958172163041
Coiled-coil domain-containing protein 171	No_Description	0	M0039	0.120742686502016
Coiled-coil domain-containing protein 171	Uncharacterized protein {ECO:0000313|EMBL:KRG68574.1}	0	M0039	0.157866411738156
Coiled-coil domain-containing protein 171	Fatty acyl-CoA reductase 1 {ECO:0000250|UniProtKB:Q8WVX9}	0	M0039	0.104881737731743
Coiled-coil domain-containing protein 171	Eukaryotic translation initiation factor 3 subunit D {ECO:0000255|HAMAP-Rule:MF_03003}	0	M0039	0.173210879122105
Coiled-coil domain-containing protein 171	Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform	0	M0039	0.0674128572767146
Coiled-coil domain-containing protein 171	No_Description	0	M0039	0.074528223885956
Coiled-coil domain-containing protein 171	Diphthine--ammonia ligase	0	M0039	0.152894361192151
Coiled-coil domain-containing protein 171	No_Description	0	M0039	0.0673028168772428
Coiled-coil domain-containing protein 171	Proteasome subunit alpha type-6	0	M0039	0.0900504837323417
Coiled-coil domain-containing protein 171	Phosphoribosyl pyrophosphate synthase-associated protein 2	0	M0039	0.0971265167437914
Coiled-coil domain-containing protein 171	Urocanate hydratase	0	M0039	0.0810424571272277
Coiled-coil domain-containing protein 171	Pre-mRNA-splicing regulator WTAP	0	M0039	0.161547593701323
Coiled-coil domain-containing protein 171	Calmodulin	0	M0039	0.182015831075593
Coiled-coil domain-containing protein 171	No_Description	0	M0039	0.106530461670983
Coiled-coil domain-containing protein 171	Unhealthy ribosome biogenesis protein 2 homolog	0	M0039	0.134560375220189
Coiled-coil domain-containing protein 171	Leucine-rich repeat-containing protein 74A {ECO:0000312|HGNC:HGNC:23346}	0	M0039	0.0886513256793464
Coiled-coil domain-containing protein 171	Coiled-coil domain-containing protein 87	0	M0039	0.102353418939301
Coiled-coil domain-containing protein 171	Chondroitin sulfate synthase 1	0	M0039	0.175452875119224
Coiled-coil domain-containing protein 171	Coiled-coil domain-containing protein 60	0	M0039	0.123498805289318
Coiled-coil domain-containing protein 171	Tetratricopeptide repeat protein 41 {ECO:0000250|UniProtKB:Q692V3}	0	M0039	0.113550150094423
Coiled-coil domain-containing protein 171	No_Description	0	M0039	0.0961229613288741
Coiled-coil domain-containing protein 171	No_Description	0	M0039	0.103424873499696
Coiled-coil domain-containing protein 171	Probable palmitoyltransferase ZDHHC12	0	M0039	0.0852419977780447
Coiled-coil domain-containing protein 171	Centromere protein I	0	M0039	0.141885609298917
Coiled-coil domain-containing protein 171	WD repeat-containing protein 34	0	M0039	0.142090615241189
Coiled-coil domain-containing protein 171	Dihydropteridine reductase	0	M0039	0.143104008777234
Coiled-coil domain-containing protein 171	uncharacterized protein LOC106159339 isoform X1 {ECO:0000313|RefSeq:XP_013391056.1}	0	M0039	0.0700511995552316
Coiled-coil domain-containing protein 171	Uncharacterized protein C7orf31	0	M0039	0.102222339076469
Coiled-coil domain-containing protein 171	"Beta-1,3-galactosyltransferase 6"	0	M0039	0.0899463990398468
Coiled-coil domain-containing protein 171	No_Description	0	M0039	0.104103139739741
Coiled-coil domain-containing protein 171	Odorant/gustatory chemosensory receptor-like 122 {ECO:0000313|EMBL:ALR88638.1}	0	M0039	0.157478892616768
Coiled-coil domain-containing protein 171	No_Description	0	M0039	0.0595685499495831
Coiled-coil domain-containing protein 171	Uncharacterized protein {ECO:0000313|EMBL:EQK97469.1}	0	M0039	0.152008380910326
Coiled-coil domain-containing protein 171	Dynein regulatory complex subunit 3	0	M0039	0.112113526595782
Coiled-coil domain-containing protein 171	Ninjurin-2	0	M0039	0.0953573580062587
Coiled-coil domain-containing protein 171	Protein CBG01536 {ECO:0000313|EMBL:CAP22721.1}	0	M0039	0.189909011710151
Coiled-coil domain-containing protein 171	Uncharacterized protein C17orf98	0	M0039	0.0817914081106957
Coiled-coil domain-containing protein 171	No_Description	0	M0039	0.118371774634979
Coiled-coil domain-containing protein 171	Cilia- and flagella-associated protein 61 {ECO:0000312|HGNC:HGNC:15872}	0	M0039	0.131057422690895
Coiled-coil domain-containing protein 171	Centrosomal protein of 131 kDa	0	M0039	0.164374417070279
Coiled-coil domain-containing protein 171	uncharacterized protein LOC106171653 {ECO:0000313|RefSeq:XP_013407545.1}	0	M0039	0.198367848394998
Coiled-coil domain-containing protein 171	DNA damage-regulated autophagy modulator protein 2	0	M0039	0.0883576020411597
Coiled-coil domain-containing protein 171	No_Description	0	M0039	0.114555598938385
Coiled-coil domain-containing protein 171	Guanylate-binding protein 2	0	M0039	0.0758033948558172
Coiled-coil domain-containing protein 171	Anaphase-promoting complex subunit 5	0	M0039	0.263641032168599
Coiled-coil domain-containing protein 171	Uncharacterized protein KIAA0895-like	0	M0039	0.10124137885343
Coiled-coil domain-containing protein 171	No_Description	0	M0039	0.0877581274428369
Coiled-coil domain-containing protein 171	tRNA selenocysteine 1-associated protein 1	0	M0039	0.152598596835328
Coiled-coil domain-containing protein 171	Unconventional myosin-XIX {ECO:0000250|UniProtKB:Q96H55}	0	M0039	0.1968301161911
Coiled-coil domain-containing protein 171	Arachidonate 5-lipoxygenase	0	M0039	0.0726977529850239
Coiled-coil domain-containing protein 171	E3 ubiquitin-protein ligase BRE1A	0	M0039	0.0989802711889373
Coiled-coil domain-containing protein 171	Sorting and assembly machinery component 50 homolog	0	M0039	0.0818104228719015
Coiled-coil domain-containing protein 171	WD repeat-containing protein 49	0	M0039	0.183967800449958
Coiled-coil domain-containing protein 171	Neudesin	0	M0039	0.0660433859291159
Coiled-coil domain-containing protein 171	Bone morphogenetic protein 1	0	M0039	0.200208526495339
Coiled-coil domain-containing protein 171	"Polyribonucleotide nucleotidyltransferase 1, mitochondrial"	0	M0039	0.115079628460993
Coiled-coil domain-containing protein 171	AP-4 complex subunit beta-1	0	M0039	0.077586584197747
Coiled-coil domain-containing protein 171	Adenylate cyclase CyaB	0	M0039	0.0737196960951179
Coiled-coil domain-containing protein 171	"Actin, cytoplasmic 1"	0	M0039	0.13662990640077
Coiled-coil domain-containing protein 171	S-antigen protein	0	M0039	0.0942391388302163
Coiled-coil domain-containing protein 171	Uncharacterized protein {ECO:0000313|EMBL:OAO98017.1}	0	M0039	0.132823741243716
Coiled-coil domain-containing protein 171	CGG triplet repeat-binding protein 1	0	M0039	0.0962541525568689
Coiled-coil domain-containing protein 171	Fez family zinc finger protein 2	0	M0039	0.112304838862836
Coiled-coil domain-containing protein 171	Zinc finger protein 724 {ECO:0000305}	0	M0039	0.110723410491592
Coiled-coil domain-containing protein 171	"Probable citrate synthase 2, mitochondrial"	0	M0039	0.109684969130462
Coiled-coil domain-containing protein 171	Mitogen-activated protein kinase-binding protein 1	0	M0039	0.180908131424722
Coiled-coil domain-containing protein 171	Putative sodium-coupled neutral amino acid transporter 10	0	M0039	0.138601873434148
Coiled-coil domain-containing protein 171	Potassium voltage-gated channel subfamily B member 1 {ECO:0000250|UniProtKB:Q14721}	0	M0039	0.07592468845679
Coiled-coil domain-containing protein 171	Uncharacterized protein C6orf106 homolog	0	M0039	0.0752234033497561
Coiled-coil domain-containing protein 171	Serine/threonine/tyrosine-interacting-like protein 1	0	M0039	0.120034769037905
Coiled-coil domain-containing protein 171	RNA pseudouridylate synthase domain-containing protein 2	0	M0039	0.158105179232048
Coiled-coil domain-containing protein 171	Kinesin-like protein KIF2A	0	M0039	0.129216254725567
Coiled-coil domain-containing protein 171	DnaJ homolog subfamily C member 1	0	M0039	0.082911021606491
Coiled-coil domain-containing protein 171	Stress-activated protein kinase JNK	0	M0039	0.148177289110706
Coiled-coil domain-containing protein 171	S-phase kinase-associated protein 2	0	M0039	0.146206994054209
Coiled-coil domain-containing protein 171	DDB1- and CUL4-associated factor 1 {ECO:0000250|UniProtKB:Q9Y4B6}	0	M0039	0.141619027711493
Coiled-coil domain-containing protein 171	DnaJ homolog subfamily C member 25	0	M0039	0.0934338515603916
Coiled-coil domain-containing protein 171	BTB/POZ domain-containing protein 19	0	M0039	0.0820045145884799
Coiled-coil domain-containing protein 171	"Adrenodoxin-like protein, mitochondrial"	0	M0039	0.0831568850620644
Coiled-coil domain-containing protein 171	Adenylate kinase 8	0	M0039	0.052905681546453
Coiled-coil domain-containing protein 171	Protein CASC1	0	M0039	0.140058777766691
Coiled-coil domain-containing protein 171	Antho-RFamide neuropeptides type 1	0	M0039	0.125235983904101
Coiled-coil domain-containing protein 171	La-related protein CG11505	0	M0039	0.132052197898493
Coiled-coil domain-containing protein 171	Cilia- and flagella-associated protein 43 {ECO:0000312|HGNC:HGNC:26684}	0	M0039	0.118440393579961
Polyamine oxidase	Cilia- and flagella-associated protein 46 {ECO:0000305}	0	M0039	0.0685684801860704
Polyamine oxidase	Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	0	M0039	0.126234914003564
Polyamine oxidase	"Arginine--tRNA ligase, cytoplasmic"	0	M0039	0.174490411127474
Polyamine oxidase	Tektin-1	0	M0039	0.161308017282498
Polyamine oxidase	Gamma-glutamyl hydrolase A	0	M0039	0.0932774868980205
Polyamine oxidase	No_Description	0	M0039	0.0859182650019622
Polyamine oxidase	Uncharacterized protein {ECO:0000313|EMBL:KRG68574.1}	0	M0039	0.0900882143472256
Polyamine oxidase	Fatty acyl-CoA reductase 1 {ECO:0000250|UniProtKB:Q8WVX9}	0	M0039	0.0954635212923165
Polyamine oxidase	Eukaryotic translation initiation factor 3 subunit D {ECO:0000255|HAMAP-Rule:MF_03003}	0	M0039	0.170837064533216
Polyamine oxidase	Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform	0	M0039	0.100784168936074
Polyamine oxidase	No_Description	0	M0039	0.149685638602353
Polyamine oxidase	Diphthine--ammonia ligase	0	M0039	0.178274415256014
Polyamine oxidase	No_Description	0	M0039	0.0960037910506353
Polyamine oxidase	Proteasome subunit alpha type-6	0	M0039	0.156669400879243
Polyamine oxidase	Phosphoribosyl pyrophosphate synthase-associated protein 2	0	M0039	0.0461762222987765
Polyamine oxidase	Urocanate hydratase	0	M0039	0.0982445437179311
Polyamine oxidase	Pre-mRNA-splicing regulator WTAP	0	M0039	0.163827883044412
Polyamine oxidase	Calmodulin	0	M0039	0.197560938877387
Polyamine oxidase	No_Description	0	M0039	0.0911588786809425
Polyamine oxidase	Unhealthy ribosome biogenesis protein 2 homolog	0	M0039	0.0510621887510954
Polyamine oxidase	Leucine-rich repeat-containing protein 74A {ECO:0000312|HGNC:HGNC:23346}	0	M0039	0.106162647288456
Polyamine oxidase	Coiled-coil domain-containing protein 87	0	M0039	0.105589456326249
Polyamine oxidase	Chondroitin sulfate synthase 1	0	M0039	0.0994334803702779
Polyamine oxidase	Coiled-coil domain-containing protein 60	0	M0039	0.123312410756374
Polyamine oxidase	Tetratricopeptide repeat protein 41 {ECO:0000250|UniProtKB:Q692V3}	0	M0039	0.0795409421355596
Polyamine oxidase	No_Description	0	M0039	0.105234594880554
Polyamine oxidase	No_Description	0	M0039	0.110139087423893
Polyamine oxidase	Probable palmitoyltransferase ZDHHC12	0	M0039	0.130247171299911
Polyamine oxidase	Centromere protein I	0	M0039	0.132869288371445
Polyamine oxidase	WD repeat-containing protein 34	0	M0039	0.132767322183189
Polyamine oxidase	Dihydropteridine reductase	0	M0039	0.184478435866803
Polyamine oxidase	uncharacterized protein LOC106159339 isoform X1 {ECO:0000313|RefSeq:XP_013391056.1}	0	M0039	0.084007148179225
Polyamine oxidase	Uncharacterized protein C7orf31	0	M0039	0.102356202319089
Polyamine oxidase	"Beta-1,3-galactosyltransferase 6"	0	M0039	0.123817148513783
Polyamine oxidase	No_Description	0	M0039	0.126341832631758
Polyamine oxidase	Odorant/gustatory chemosensory receptor-like 122 {ECO:0000313|EMBL:ALR88638.1}	0	M0039	0.148853223605946
Polyamine oxidase	No_Description	0	M0039	0.107954134873996
Polyamine oxidase	Uncharacterized protein {ECO:0000313|EMBL:EQK97469.1}	0	M0039	0.110941170462183
Polyamine oxidase	Dynein regulatory complex subunit 3	0	M0039	0.180672987877933
Polyamine oxidase	Ninjurin-2	0	M0039	0.0792041833477135
Polyamine oxidase	Protein CBG01536 {ECO:0000313|EMBL:CAP22721.1}	0	M0039	0.220958758664893
Polyamine oxidase	Uncharacterized protein C17orf98	0	M0039	0.122664092638086
Polyamine oxidase	No_Description	0	M0039	0.12822715178596
Polyamine oxidase	Cilia- and flagella-associated protein 61 {ECO:0000312|HGNC:HGNC:15872}	0	M0039	0.108271387993204
Polyamine oxidase	Centrosomal protein of 131 kDa	0	M0039	0.157752560270998
Polyamine oxidase	uncharacterized protein LOC106171653 {ECO:0000313|RefSeq:XP_013407545.1}	0	M0039	0.158062638249989
Polyamine oxidase	DNA damage-regulated autophagy modulator protein 2	0	M0039	0.0640917496700389
Polyamine oxidase	No_Description	0	M0039	0.0724430591434335
Polyamine oxidase	Guanylate-binding protein 2	0	M0039	0.0889902400868213
Polyamine oxidase	Anaphase-promoting complex subunit 5	0	M0039	0.230297671263835
Polyamine oxidase	Uncharacterized protein KIAA0895-like	0	M0039	0.125002593079762
Polyamine oxidase	No_Description	0	M0039	0.113977583380439
Polyamine oxidase	tRNA selenocysteine 1-associated protein 1	0	M0039	0.115160583382611
Polyamine oxidase	Unconventional myosin-XIX {ECO:0000250|UniProtKB:Q96H55}	0	M0039	0.199931768976263
Polyamine oxidase	Arachidonate 5-lipoxygenase	0	M0039	0.0955006954652947
Polyamine oxidase	E3 ubiquitin-protein ligase BRE1A	0	M0039	0.0774879660222489
Polyamine oxidase	Sorting and assembly machinery component 50 homolog	0	M0039	0.138702576789638
Polyamine oxidase	WD repeat-containing protein 49	0	M0039	0.11923889472669
Polyamine oxidase	Neudesin	0	M0039	0.0859605499329811
Polyamine oxidase	Bone morphogenetic protein 1	0	M0039	0.199557450809535
Polyamine oxidase	"Polyribonucleotide nucleotidyltransferase 1, mitochondrial"	0	M0039	0.1327683870395
Polyamine oxidase	AP-4 complex subunit beta-1	0	M0039	0.0782819608779923
Polyamine oxidase	Adenylate cyclase CyaB	0	M0039	0.153234132420326
Polyamine oxidase	"Actin, cytoplasmic 1"	0	M0039	0.128651654317059
Polyamine oxidase	S-antigen protein	0	M0039	0.118026595779007
Polyamine oxidase	Uncharacterized protein {ECO:0000313|EMBL:OAO98017.1}	0	M0039	0.0729640556277605
Polyamine oxidase	CGG triplet repeat-binding protein 1	0	M0039	0.0327115389623386
Polyamine oxidase	Fez family zinc finger protein 2	0	M0039	0.0548913070330379
Polyamine oxidase	Zinc finger protein 724 {ECO:0000305}	0	M0039	0.0990740865643995
Polyamine oxidase	"Probable citrate synthase 2, mitochondrial"	0	M0039	0.169046244899632
Polyamine oxidase	Mitogen-activated protein kinase-binding protein 1	0	M0039	0.127978428325777
Polyamine oxidase	Putative sodium-coupled neutral amino acid transporter 10	0	M0039	0.0649368921697893
Polyamine oxidase	Potassium voltage-gated channel subfamily B member 1 {ECO:0000250|UniProtKB:Q14721}	0	M0039	0.0547070905933423
Polyamine oxidase	Uncharacterized protein C6orf106 homolog	0	M0039	0.100934978505552
Polyamine oxidase	Serine/threonine/tyrosine-interacting-like protein 1	0	M0039	0.188375057842668
Polyamine oxidase	RNA pseudouridylate synthase domain-containing protein 2	0	M0039	0.179112901731182
Polyamine oxidase	Kinesin-like protein KIF2A	0	M0039	0.156282089752163
Polyamine oxidase	DnaJ homolog subfamily C member 1	0	M0039	0.0507968401982784
Polyamine oxidase	Stress-activated protein kinase JNK	0	M0039	0.0988410759546808
Polyamine oxidase	S-phase kinase-associated protein 2	0	M0039	0.16266933872893
Polyamine oxidase	DDB1- and CUL4-associated factor 1 {ECO:0000250|UniProtKB:Q9Y4B6}	0	M0039	0.0786064466860404
Polyamine oxidase	DnaJ homolog subfamily C member 25	0	M0039	0.0961045000479116
Polyamine oxidase	BTB/POZ domain-containing protein 19	0	M0039	0.135642210774287
Polyamine oxidase	"Adrenodoxin-like protein, mitochondrial"	0	M0039	0.128610537067075
Polyamine oxidase	Adenylate kinase 8	0	M0039	0.0876097900888906
Polyamine oxidase	Protein CASC1	0	M0039	0.102919977594762
Polyamine oxidase	Antho-RFamide neuropeptides type 1	0	M0039	0.0914860191579924
Polyamine oxidase	La-related protein CG11505	0	M0039	0.0849877155745762
Polyamine oxidase	Cilia- and flagella-associated protein 43 {ECO:0000312|HGNC:HGNC:26684}	0	M0039	0.120998212185388
Cilia- and flagella-associated protein 46 {ECO:0000305}	Katanin p60 ATPase-containing subunit A-like 1 {ECO:0000255|HAMAP-Rule:MF_03024}	0	M0039	0.0758055129795186
Cilia- and flagella-associated protein 46 {ECO:0000305}	"Arginine--tRNA ligase, cytoplasmic"	0	M0039	0.111363992625734
Cilia- and flagella-associated protein 46 {ECO:0000305}	Tektin-1	0	M0039	0.114718131869094
Cilia- and flagella-associated protein 46 {ECO:0000305}	Gamma-glutamyl hydrolase A	0	M0039	0.0273729651789205
Cilia- and flagella-associated protein 46 {ECO:0000305}	No_Description	0	M0039	0.105285122593049
Cilia- and flagella-associated protein 46 {ECO:0000305}	Uncharacterized protein {ECO:0000313|EMBL:KRG68574.1}	0	M0039	0.151179350635686
Cilia- and flagella-associated protein 46 {ECO:0000305}	Fatty acyl-CoA reductase 1 {ECO:0000250|UniProtKB:Q8WVX9}	0	M0039	0.0701976715720728
Cilia- and flagella-associated protein 46 {ECO:0000305}	Eukaryotic translation initiation factor 3 subunit D {ECO:0000255|HAMAP-Rule:MF_03003}	0	M0039	0.145128275534916
Cilia- and flagella-associated protein 46 {ECO:0000305}	Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform	0	M0039	0.0244561450756809
Cilia- and flagella-associated protein 46 {ECO:0000305}	No_Description	0	M0039	0.072214992897797
Cilia- and flagella-associated protein 46 {ECO:0000305}	Diphthine--ammonia ligase	0	M0039	0.135044747142791
Cilia- and flagella-associated protein 46 {ECO:0000305}	No_Description	0	M0039	0.0329829956459559
Cilia- and flagella-associated protein 46 {ECO:0000305}	Proteasome subunit alpha type-6	0	M0039	0.0769544024927863
Cilia- and flagella-associated protein 46 {ECO:0000305}	Phosphoribosyl pyrophosphate synthase-associated protein 2	0	M0039	0.0479021846802346
Cilia- and flagella-associated protein 46 {ECO:0000305}	Urocanate hydratase	0	M0039	0.0477162726324248
Cilia- and flagella-associated protein 46 {ECO:0000305}	Pre-mRNA-splicing regulator WTAP	0	M0039	0.135408097707446
Cilia- and flagella-associated protein 46 {ECO:0000305}	Calmodulin	0	M0039	0.136878314035536
Cilia- and flagella-associated protein 46 {ECO:0000305}	No_Description	0	M0039	0.0990546686673884
Cilia- and flagella-associated protein 46 {ECO:0000305}	Unhealthy ribosome biogenesis protein 2 homolog	0	M0039	0.11736593053653
Cilia- and flagella-associated protein 46 {ECO:0000305}	Leucine-rich repeat-containing protein 74A {ECO:0000312|HGNC:HGNC:23346}	0	M0039	0.0347554136457911
Cilia- and flagella-associated protein 46 {ECO:0000305}	Coiled-coil domain-containing protein 87	0	M0039	0.0638400365846834
Cilia- and flagella-associated protein 46 {ECO:0000305}	Chondroitin sulfate synthase 1	0	M0039	0.156075493103363
Cilia- and flagella-associated protein 46 {ECO:0000305}	Coiled-coil domain-containing protein 60	0	M0039	0.119329003391044
Cilia- and flagella-associated protein 46 {ECO:0000305}	Tetratricopeptide repeat protein 41 {ECO:0000250|UniProtKB:Q692V3}	0	M0039	0.0550738701932561
Cilia- and flagella-associated protein 46 {ECO:0000305}	No_Description	0	M0039	0.0818244624722407
Cilia- and flagella-associated protein 46 {ECO:0000305}	No_Description	0	M0039	0.0819791645162326
Cilia- and flagella-associated protein 46 {ECO:0000305}	Probable palmitoyltransferase ZDHHC12	0	M0039	0.0448334449254742
Cilia- and flagella-associated protein 46 {ECO:0000305}	Centromere protein I	0	M0039	0.108633367950256
Cilia- and flagella-associated protein 46 {ECO:0000305}	WD repeat-containing protein 34	0	M0039	0.122836960622402
Cilia- and flagella-associated protein 46 {ECO:0000305}	Dihydropteridine reductase	0	M0039	0.0888662442980655
Cilia- and flagella-associated protein 46 {ECO:0000305}	uncharacterized protein LOC106159339 isoform X1 {ECO:0000313|RefSeq:XP_013391056.1}	0	M0039	0.0466794499669217
Cilia- and flagella-associated protein 46 {ECO:0000305}	Uncharacterized protein C7orf31	0	M0039	0.075213426383095
Cilia- and flagella-associated protein 46 {ECO:0000305}	"Beta-1,3-galactosyltransferase 6"	0	M0039	0.0876678997003646
Cilia- and flagella-associated protein 46 {ECO:0000305}	No_Description	0	M0039	0.0877374072410409
Cilia- and flagella-associated protein 46 {ECO:0000305}	Odorant/gustatory chemosensory receptor-like 122 {ECO:0000313|EMBL:ALR88638.1}	0	M0039	0.137845470073982
Cilia- and flagella-associated protein 46 {ECO:0000305}	No_Description	0	M0039	0.0273523219840937
Cilia- and flagella-associated protein 46 {ECO:0000305}	Uncharacterized protein {ECO:0000313|EMBL:EQK97469.1}	0	M0039	0.150716769890405
Cilia- and flagella-associated protein 46 {ECO:0000305}	Dynein regulatory complex subunit 3	0	M0039	0.0835399445445953
Cilia- and flagella-associated protein 46 {ECO:0000305}	Ninjurin-2	0	M0039	0.0471167363460503
Cilia- and flagella-associated protein 46 {ECO:0000305}	Protein CBG01536 {ECO:0000313|EMBL:CAP22721.1}	0	M0039	0.151007604755137
Cilia- and flagella-associated protein 46 {ECO:0000305}	Uncharacterized protein C17orf98	0	M0039	0.0496979733765803
Cilia- and flagella-associated protein 46 {ECO:0000305}	No_Description	0	M0039	0.0674302825136599
Cilia- and flagella-associated protein 46 {ECO:0000305}	Cilia- and flagella-associated protein 61 {ECO:0000312|HGNC:HGNC:15872}	0	M0039	0.0994389208298582
Cilia- and flagella-associated protein 46 {ECO:0000305}	Centrosomal protein of 131 kDa	0	M0039	0.111851324647531
Cilia- and flagella-associated protein 46 {ECO:0000305}	uncharacterized protein LOC106171653 {ECO:0000313|RefSeq:XP_013407545.1}	0	M0039	0.152646309660644
Cilia- and flagella-associated protein 46 {ECO:0000305}	DNA damage-regulated autophagy modulator protein 2	0	M0039	0.0325773984454934
Cilia- and flagella-associated protein 46 {ECO:0000305}	No_Description	0	M0039	0.10438258315168
Cilia- and flagella-associated protein 46 {ECO:0000305}	Guanylate-binding protein 2	0	M0039	0.0502554662897872
Cilia- and flagella-associated protein 46 {ECO:0000305}	Anaphase-promoting complex subunit 5	0	M0039	0.183031395882064
Cilia- and flagella-associated protein 46 {ECO:0000305}	Uncharacterized protein KIAA0895-like	0	M0039	0.0318170899741067
Cilia- and flagella-associated protein 46 {ECO:0000305}	No_Description	0	M0039	0.0694656800073173
Cilia- and flagella-associated protein 46 {ECO:0000305}	tRNA selenocysteine 1-associated protein 1	0	M0039	0.139446187404276
Cilia- and flagella-associated protein 46 {ECO:0000305}	Unconventional myosin-XIX {ECO:0000250|UniProtKB:Q96H55}	0	M0039	0.169895306969603
Cilia- and flagella-associated protein 46 {ECO:0000305}	Arachidonate 5-lipoxygenase	0	M0039	0.0304513485177524
Cilia- and flagella-associated protein 46 {ECO:0000305}	E3 ubiquitin-protein ligase BRE1A	0	M0039	0.0310072275509484
Cilia- and flagella-associated protein 46 {ECO:0000305}	Sorting and assembly machinery component 50 homolog	0	M0039	0.0686019923590408
Cilia- and flagella-associated protein 46 {ECO:0000305}	WD repeat-containing protein 49	0	M0039	0.139816292431414
Cilia- and flagella-associated protein 46 {ECO:0000305}	Neudesin	0	M0039	0.0265196957654234
Cilia- and flagella-associated protein 46 {ECO:0000305}	Bone morphogenetic protein 1	0	M0039	0.164243728405877
Cilia- and flagella-associated protein 46 {ECO:0000305}	"Polyribonucleotide nucleotidyltransferase 1, mitochondrial"	0	M0039	0.0821394703992162
Cilia- and flagella-associated protein 46 {ECO:0000305}	AP-4 complex subunit beta-1	0	M0039	0.0341123292785134
Cilia- and flagella-associated protein 46 {ECO:0000305}	Adenylate cyclase CyaB	0	M0039	0.052668517997
Cilia- and flagella-associated protein 46 {ECO:0000305}	"Actin, cytoplasmic 1"	0	M0039	0.0973147444203554
Cilia- and flagella-associated protein 46 {ECO:0000305}	S-antigen protein	0	M0039	0.0518795761195811
Cilia- and flagella-associated protein 46 {ECO:0000305}	Uncharacterized protein {ECO:0000313|EMBL:OAO98017.1}	0	M0039	0.053972918904404
Cilia- and flagella-associated protein 46 {ECO:0000305}	CGG triplet repeat-binding protein 1	0	M0039	0.0556644755567817
Cilia- and flagella-associated protein 46 {ECO:0000305}	Fez family zinc finger protein 2	0	M0039	0.0722349703554733
Cilia- and flagella-associated protein 46 {ECO:0000305}	Zinc finger protein 724 {ECO:0000305}	0	M0039	0.0639195600442557
Cilia- and flagella-associated protein 46 {ECO:0000305}	"Probable citrate synthase 2, mitochondrial"	0	M0039	0.0890620939926049
Cilia- and flagella-associated protein 46 {ECO:0000305}	Mitogen-activated protein kinase-binding protein 1	0	M0039	0.175895265307191
Cilia- and flagella-associated protein 46 {ECO:0000305}	Putative sodium-coupled neutral amino acid transporter 10	0	M0039	0.132846635585453
Cilia- and flagella-associated protein 46 {ECO:0000305}	Potassium voltage-gated channel subfamily B member 1 {ECO:0000250|UniProtKB:Q14721}	0	M0039	0.0246897157692187
Cilia- and flagella-associated protein 46 {ECO:0000305}	Uncharacterized protein C6orf106 homolog	0	M0039	0.0429464314374756
Cilia- and flagella-associated protein 46 {ECO:0000305}	Serine/threonine/tyrosine-interacting-like protein 1	0	M0039	0.0794721563086631
Cilia- and flagella-associated protein 46 {ECO:0000305}	RNA pseudouridylate synthase domain-containing protein 2	0	M0039	0.121378973945043
Cilia- and flagella-associated protein 46 {ECO:0000305}	Kinesin-like protein KIF2A	0	M0039	0.107108475158335
Cilia- and flagella-associated protein 46 {ECO:0000305}	DnaJ homolog subfamily C member 1	0	M0039	0.0583813548061051
Cilia- and flagella-associated protein 46 {ECO:0000305}	Stress-activated protein kinase JNK	0	M0039	0.147384235267017
Cilia- and flagella-associated protein 46 {ECO:0000305}	S-phase kinase-associated protein 2	0	M0039	0.106300331150413
Cilia- and flagella-associated protein 46 {ECO:0000305}	DDB1- and CUL4-associated factor 1 {ECO:0000250|UniProtKB:Q9Y4B6}	0	M0039	0.131504532012823
Cilia- and flagella-associated protein 46 {ECO:0000305}	DnaJ homolog subfamily C member 25	0	M0039	0.0824815953153535
Cilia- and flagella-associated protein 46 {ECO:0000305}	BTB/POZ domain-containing protein 19	0	M0039	0.0476093722941371
Cilia- and flagella-associated protein 46 {ECO:0000305}	"Adrenodoxin-like protein, mitochondrial"	0	M0039	0.0824129785895725
Cilia- and flagella-associated protein 46 {ECO:0000305}	Adenylate kinase 8	0	M0039	0.0196930612052684
Cilia- and flagella-associated protein 46 {ECO:0000305}	Protein CASC1	0	M0039	0.0700245034456011
Cilia- and flagella-associated protein 46 {ECO:0000305}	Antho-RFamide neuropeptides type 1	0	M0039	0.059852261608625
Cilia- and flagella-associated protein 46 {ECO:0000305}	La-related protein CG11505	0	M0039	0.115408700551213
